Date,Open,High,Low,Close,Volume,Adj Close
2013-04-01,39.959999,41.139999,39.959999,41.119999,11480000,37.13678
2013-03-01,36.799999,40.799999,36.549999,40.779999,6474900,36.829712
2013-02-01,36.84,39.130001,35.009998,36.919998,8526900,33.343624
2013-01-02,34.919998,38.52,33.330002,36.689999,14381300,33.135902
